date;ES;FR;CH;SE;NO;AT;RO;FI;DE;SK;PT;IT;PL;HU;RS;SI;CZ;BG;ME;BA;HR;MK
2006-04-05;68.748743;31.021519;12.333184;96.618829;121.260141;7.367992;31.487757;41.173228;56.045779;2.589236;5.985679;10.106307;6.557634;0.000000;76.695417;22.856831;7.407888;13.399376;4.759527;3.847072;7.870669;8.339332
2006-04-06;96.377233;31.701785;20.272605;99.670057;106.491284;6.422724;34.236091;44.157288;112.454197;1.434727;9.979652;17.022935;15.629209;0.000000;56.073129;9.495433;3.423200;14.004913;1.591487;13.168538;8.320582;2.784378
2006-04-07;94.776984;65.179994;44.214960;91.872770;152.848075;10.648755;33.187620;42.755159;55.210489;0.965774;9.319100;53.815195;10.747669;0.000000;35.557473;6.497962;5.236531;9.222789;0.600101;15.105115;6.264516;4.882494
2006-04-08;65.121238;44.293627;39.450965;109.382978;257.304742;11.882685;30.109835;37.794805;76.758667;0.801418;8.017198;55.629851;8.256389;0.000000;13.788528;26.092096;2.810150;9.619639;0.445427;15.615779;0.894067;2.400117
2006-04-09;72.899358;15.941178;23.899923;120.305195;171.949486;9.032210;34.715146;37.476781;80.856759;1.931181;5.379223;24.449350;18.975892;0.000000;27.333529;68.570707;2.750753;10.214731;0.383200;8.433729;0.045262;0.852334
2006-04-10;64.370527;41.748472;22.356348;124.164179;216.756014;10.062170;31.611178;50.812895;42.269536;4.221302;4.686340;25.593061;7.152760;0.000000;20.670341;25.583924;3.871745;11.799199;0.365663;3.281755;0.096117;1.579315
2006-04-11;64.055487;46.127919;25.682197;134.404028;175.552717;11.295579;34.969086;45.700860;32.490678;2.852199;6.420379;42.690891;4.983610;0.000000;15.474125;12.956386;3.485908;16.317171;0.384294;2.677448;0.065461;2.652497
2006-04-12;66.871470;54.138970;39.245383;133.862577;160.209397;12.796930;28.437608;45.237040;43.179724;1.606197;5.224216;71.828087;7.104533;0.000000;31.818200;11.693510;3.767733;12.831554;3.290020;14.377402;18.680785;6.473352
2006-04-13;75.163036;33.808626;32.019071;137.276166;187.844278;13.251607;30.703560;50.439609;28.729595;1.637202;4.105502;48.191495;3.323948;0.000000;33.319564;9.294384;4.166794;8.839949;2.358883;9.677634;14.691032;4.449289
2006-04-14;70.970020;38.481037;22.311184;127.923340;218.379384;11.734761;34.493780;51.961135;75.385144;1.616156;5.094934;22.922003;4.267831;0.000000;53.872244;17.915816;3.562127;10.913068;6.694496;20.708576;54.443167;7.357641
2006-04-15;60.023146;37.700521;36.534234;128.112812;159.618135;12.449857;38.651508;51.070201;149.633984;1.436281;13.675421;46.462172;5.033513;0.791356;31.388307;20.876909;5.271305;12.021652;6.177368;11.796125;46.472289;4.250696
2006-04-16;66.607040;42.355308;41.892761;168.677661;189.736804;14.111098;34.041662;49.340898;24.048309;1.140206;11.018835;50.925717;4.588281;0.835900;21.085186;28.389757;4.965933;9.815996;1.316074;7.354918;7.798840;1.050642
2006-04-17;107.860725;75.610572;67.633465;157.288899;176.365237;17.317860;34.186982;57.520017;15.550579;1.206450;20.878340;101.302950;2.547945;0.611228;24.871327;28.041103;6.017101;9.690334;0.509000;5.898600;0.158267;2.141344
2006-04-18;135.172292;162.878475;71.437408;152.653089;269.339126;21.412251;37.958335;63.566594;21.719615;0.923877;18.187755;109.935253;3.055132;0.947723;45.672016;28.645245;5.582598;7.340677;0.448275;4.637272;1.548577;3.759849
2006-04-19;70.421667;35.740410;77.798532;149.528980;463.432001;22.066305;41.045914;66.019921;30.068164;0.890703;18.739250;121.099659;7.433420;1.036727;66.732946;30.792223;5.027535;12.547912;6.578008;23.066953;164.522374;3.512708
2006-04-20;83.047024;48.179093;17.956155;209.044210;735.097135;12.575142;58.017253;69.386768;18.085211;0.760425;16.222068;19.305483;8.395790;1.034927;61.555755;25.764411;5.697063;8.947785;12.630148;14.532821;68.602556;4.154841
2006-04-21;91.727293;110.146668;27.959756;198.327039;375.991373;10.185380;42.415092;87.123742;29.557502;0.431873;17.261585;22.769363;2.957809;0.775955;14.141287;27.829748;4.192156;14.062239;0.120034;7.229019;7.817512;1.345997
2006-04-22;77.824998;116.391918;62.542767;188.982460;345.940952;16.119783;39.119816;80.192275;50.870167;1.264613;15.268403;57.388143;4.309197;0.989631;17.583826;24.184913;5.547157;15.878364;0.101245;13.987037;11.488210;1.297163
2006-04-23;66.745422;41.491524;24.252849;179.155643;363.266777;14.338920;37.851607;76.371176;74.500472;1.272330;16.328716;36.206950;7.523688;0.885275;31.366570;26.448662;9.191988;9.824765;8.875001;20.125635;32.690656;3.388170
2006-04-24;67.178658;44.413812;22.859020;185.291624;307.049045;15.471241;39.645382;86.603875;103.728807;1.492137;19.132409;24.459220;12.004347;0.528583;43.655119;38.232128;6.314004;12.160877;3.868007;15.875658;6.173620;5.684220
2006-04-25;65.838239;51.193932;22.904667;168.373063;306.609250;18.113784;36.203842;93.926387;88.215096;1.214862;14.118119;17.245264;9.715070;0.338533;23.865498;61.309516;6.136870;9.550126;3.121775;13.483228;11.890837;3.581672
2006-04-26;70.271031;72.270759;31.191892;185.720468;391.190873;14.989442;34.672879;88.170375;125.676446;1.866051;15.748683;27.933758;5.343923;0.387891;15.883996;25.013994;4.185575;14.360649;0.822990;10.482025;19.606406;3.329728
